Feature,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,buds
MET18,YIL128W,15.6135924,15.17037125,14.60047653,14.05866077,13.05393719,13.24265594,13.71196183,14.47130182,14.83992854,14.73750307,14.1649307,12.92808724,3.427822422,3.442266289,3.514904575,3.656923117,3.871038301,4.564900053,4.885814659,5.186839841,5.362455173,5.489397374,5.810500145,6.561213367,30.6
YNR029C,YNR029C,32.39146384,32.63185845,32.62387765,32.39355155,31.41222314,30.73966059,29.96237712,28.8964423,29.55863592,30.89222378,33.43723477,37.70886411,19.10642867,19.36214167,19.06810796,18.02499759,15.2500805,11.22693418,9.902452984,9.476135148,10.37450141,10.84001972,12.11739712,14.41836646,30.6
CAR1,YPL111W,85.88615338,89.07424285,93.4385124,97.51595295,105.7859838,102.9811776,100.1626884,101.0567544,105.6352415,116.4444613,135.0157407,163.739926,80.06369335,79.70625612,79.6502956,79.71436038,79.65209847,83.35737972,86.45230786,89.01745773,86.08685822,84.03615388,82.42887101,82.34513314,30.57777778
RMT2,YDR465C,103.4527922,104.3975371,104.7489646,104.8056067,102.7193026,102.6884144,104.1082653,110.3559295,115.9086788,111.1782717,96.95478287,67.40316746,35.07939895,34.43798667,33.73662374,32.77595554,31.25601913,31.79999707,32.34092672,33.3470533,34.33209544,34.16986502,33.33400139,31.6267415,30.56923077
RKM1,YPL208W,17.9479109,18.02006274,18.1199001,18.22741211,18.41721047,18.47481338,18.5471432,18.74697827,18.57070883,18.70016997,19.14915788,20.22621379,5.899936784,5.812917749,5.703462921,5.539103531,5.249551639,5.300933331,5.194070232,4.990607608,4.339300598,4.120519459,4.766170097,6.919939729,30.56923077
MNN1,YER001W,71.36704789,71.02681716,70.52353873,69.94735851,68.74212987,68.50874151,68.66620439,69.92923695,69.05486925,69.0561713,69.95768407,72.8497586,12.09973628,12.00749367,11.94075127,11.98012541,12.35743486,11.82902102,11.00223972,10.11644075,9.86696548,10.07434897,10.10739862,9.560983519,30.53846154
AIM45,YPR004C,135.9833734,136.8018217,137.9126324,139.0533547,141.5989641,141.265684,139.2869179,134.4159981,130.211517,127.3948566,125.5307374,125.6852053,213.4196659,211.0445497,209.3960498,208.5119617,209.1552577,215.9845053,220.5868726,222.5753409,213.8811124,208.0339935,206.1704468,212.9355333,30.48
TUB3,YML124C,95.14247272,92.47128517,88.81094379,84.54203333,76.95392744,73.5858348,72.08952103,74.50405349,75.121239,77.24622614,81.63363147,89.36669671,29.19950538,29.40909403,29.60515171,29.73746149,29.67851618,30.23725936,29.54753231,28.81957786,27.9681929,28.84219508,32.2782218,39.90488895,30.41666667
MTF2,YDL044C,10.24970519,10.34643532,10.35674662,10.29276125,10.00260605,9.73193638,9.394759101,9.029771579,9.101259366,8.992542964,8.843139729,8.59809727,2.440112527,2.409108751,2.337794347,2.183861595,1.816174325,1.803327198,1.980138225,2.167041248,2.068488297,1.649133016,1.126887057,0.591868688,30.4
CGI121,YML036W,45.9023216,45.65332532,45.11461409,44.24047985,42.69984834,40.6962139,39.19601617,39.77281417,41.04980215,41.82322485,42.81464198,43.68851852,28.5612437,27.34597513,25.76637418,23.26584205,19.02697604,18.39287687,18.89170764,19.95399659,19.34256519,15.93806923,11.22040944,5.239293651,30.4
SEC28,YIL076W,110.3888565,108.2310819,105.665579,102.7865216,99.09113916,96.2830594,93.67358798,91.25303105,88.38154752,84.56332066,79.70462484,73.03666349,45.76284879,42.00932718,38.82252549,34.80457709,28.49046383,42.65423754,53.47638956,65.09086732,64.2822696,68.57411616,82.20240742,113.4716117,30.39534884
SYH1,YPL105C,54.85611356,54.17235882,52.94702876,51.42859473,48.22449611,47.12274722,46.4981458,46.63919125,47.49458615,47.52681944,47.33224424,46.69654249,6.327367327,6.761798694,7.249178196,7.815863904,8.334450581,9.361747979,9.612017589,9.266856058,7.386529711,6.222158978,6.152227915,8.283422852,30.37647059
GCV2,YMR189W,333.8293645,329.7045485,325.0484907,320.1757235,313.8159315,311.143243,309.5483382,309.2394763,302.6051054,297.5245217,293.2998351,291.6970256,752.9861776,749.5509401,748.6335883,749.6926434,754.795051,779.206565,793.2966802,801.457557,777.3600877,765.268416,762.8314925,780.6058366,30.36
LSB3,YFR024C-A,64.90485102,62.71045533,60.64990468,58.55670761,57.40038535,54.58596214,52.85370427,56.14363346,50.72686993,46.98711689,44.15731324,44.01149321,97.30794563,99.30393728,102.0226998,106.3280031,114.1168862,115.0957391,117.1683093,117.5255747,116.2275865,114.2053374,107.9618028,94.59064982,30.34883721
LAP3,YNL239W,116.2421103,115.5137351,115.9050232,117.1039819,122.7307138,123.9542784,122.5194569,114.7892107,105.7043849,105.7810748,113.2280742,133.5812134,351.0682888,359.4418246,370.0747015,385.1322045,407.3300325,424.3078971,423.071197,413.2056496,401.468773,390.4911509,372.3966974,344.6330324,30.3015873
FUM1,YPL262W,95.77467738,95.82308822,96.47603607,97.15410545,99.79004031,98.49595709,96.8433241,96.62247623,90.45738467,87.78265062,87.43591553,91.82027535,461.5635052,453.6215373,443.4430575,428.7179046,405.0846693,392.2087516,394.6743986,400.2315844,389.3925953,372.2668078,369.1001368,393.2310687,30.28235294
GLT1,YDL171C,66.77747714,66.89804332,66.67703418,66.13967103,64.58733053,63.23855988,61.98666926,61.05018397,63.46782152,66.32464215,70.48228547,75.86350738,1547.608455,1558.82627,1585.63063,1635.742857,1731.352949,1843.96627,1890.734819,1899.140386,1828.965184,1832.439778,1852.035118,1901.87104,30.25
YBT1,YLL048C,27.21176842,26.90306007,26.56459421,26.27714429,25.89155285,26.10025274,26.25784503,25.88867259,25.61582856,25.39695855,25.12591686,24.82454845,54.09861845,54.8278017,56.13953763,58.2951468,62.05150186,66.41058475,68.74499092,69.19751492,64.76335575,63.44796739,62.79299817,63.64258996,30.2375
CKI1,YLR133W,27.4307542,28.89084571,30.88837033,32.97689114,37.3374831,37.16880212,35.33658064,30.85728215,28.70341179,27.34934591,26.59752292,26.6754156,53.06065023,55.29376924,57.30003658,59.24764165,60.14061823,58.31650353,59.73800626,60.961487,60.26068601,59.96393528,60.26101067,61.67937762,30.2
MSN5,YDR335W,18.19233873,17.88844178,17.86776994,18.19252977,19.37511659,20.57182923,21.865504,23.51075376,22.68031418,21.61236297,19.66331436,16.81630577,22.68122944,23.49026413,24.27003971,25.21748596,26.19799707,25.40463138,25.30252288,25.1078367,25.38443876,26.07209024,26.59333998,26.65240219,30.16
CRN1,YLR429W,77.84607292,76.07563095,73.84497539,71.40592146,67.52691472,65.82158218,65.07312387,67.07809655,64.82884093,62.30407231,59.27385904,56.12448489,193.7366435,197.1436321,199.5349764,201.8887176,204.7364926,187.7386387,179.378122,170.5270452,167.3226558,149.6706889,122.9437182,82.34633113,30.10465116
CPA2,YJR109C,200.5400321,198.767133,196.970459,194.6975167,193.1722815,187.4179246,184.3916343,190.6069973,199.3075382,204.9035328,209.0881701,207.7392114,6104.663985,6080.257193,6058.608129,6039.12013,6034.675759,6009.604542,6074.744794,6169.289241,6260.918592,6348.525413,6375.829825,6283.163695,30
PPH22,YDL188C,43.90294647,42.7355827,41.40707111,39.86391778,38.08365311,36.04219549,34.85141217,36.78491977,34.73125493,31.86611885,28.14883963,23.54303977,13.73960266,13.21132123,12.89236397,12.71746342,12.97823788,15.14883425,15.7700664,16.59522303,17.45853899,20.63811481,26.1021323,34.97621946,29.91860465
MET16,YPR167C,124.9438171,116.6659791,105.8555468,93.5751002,73.99411652,64.27518508,60.69330601,67.97044359,82.12718113,92.81155536,104.3952318,113.1031396,98.03414968,94.42381215,89.94600911,83.77389567,75.30604906,68.88872917,65.6744901,64.57805781,64.1652919,62.75619239,64.34145507,70.80731878,29.88505747
ARG1,YOL058W,706.530818,713.7434112,721.2864347,730.0222189,740.359361,752.4234831,756.0415241,735.3286477,732.5729436,717.1840172,688.3742659,640.2144669,2254.992177,2262.409411,2272.137762,2287.193299,2308.356014,2317.707177,2358.766702,2390.771841,2376.611226,2363.592748,2335.150868,2287.705245,29.87356322
PHO88,YBR106W,741.0662047,750.9388797,763.1150944,780.0295917,802.1243361,836.095951,860.8341595,840.0701977,888.4997264,909.2556673,903.462545,844.266733,595.2722787,593.5382387,588.392068,578.3924963,563.5936009,532.6140888,506.3685273,485.8853623,492.9746054,459.6465731,407.1193962,326.1183191,29.82222222
SUR2,YDR297W,170.4194399,177.3501645,184.1550471,190.320796,195.7086347,197.4443831,195.9024851,188.1225717,187.9143403,193.848714,207.7535929,235.1324859,4.182045211,4.367473801,4.636112597,5.054629407,5.734656698,6.251223587,6.422754048,6.186450768,4.907778726,4.775521356,5.9852661,9.463815212,29.8
EDC3,YEL015W,48.43147203,46.88281088,45.18326011,43.42929312,41.38159246,40.16887017,39.83865242,41.87882442,40.18866504,37.78674836,34.45788064,30.11818648,3.858780982,4.255128632,4.724202661,5.380640824,6.345035064,6.64832663,6.545696384,6.008337646,5.097013876,4.482834054,3.92247498,3.520561025,29.8
MRPS9,YBR146W,59.20357302,58.5834376,57.66957077,56.04697352,54.54019055,49.24263644,43.8533037,41.09121219,38.13807402,33.85491931,28.81693052,22.14939135,7.761809653,7.851205957,7.96021604,8.12742304,8.438549509,8.337655565,8.119328293,7.73657165,7.279885123,7.295250341,7.483156537,7.852933973,29.70930233
PHO13,YDL236W,221.8850855,221.4433624,219.7159617,216.8103609,209.8809304,205.1417679,200.4419743,198.1121406,189.6080177,184.2031465,182.4531699,188.8403717,135.2642501,136.9109996,138.7519477,140.9481206,142.7904117,146.7547775,152.6013165,156.2027929,151.4120289,141.5415998,129.6113296,117.6639846,29.6
SXM1,YDR395W,53.14526005,52.88409304,52.45664915,52.03513108,50.94847652,51.3477165,51.93610385,52.48080696,52.71386072,51.71074212,49.42348497,45.26180696,88.27625465,90.08682367,91.51906545,92.96402898,93.02367875,90.3794363,89.97449285,89.45822372,89.64002115,89.84621132,91.44879963,95.65163129,29.6
APT2,YDR441C,64.47875063,66.88831652,69.61653325,72.25585811,76.65691954,76.52981421,73.23214336,59.63185475,69.19684296,78.56176196,89.57946182,98.26563544,3.1483098,3.03223295,2.890686001,2.708956192,2.503571723,2.141880389,1.995523406,2.267373805,3.708493396,4.366229322,4.037175546,1.903237323,29.6
YJR111C,YJR111C,61.16379312,60.41650106,59.07235631,57.31819791,53.94241281,51.8804816,50.59399627,50.19700988,57.04458475,59.78096009,59.96352109,53.86204522,6.560909761,6.764344988,7.086894781,7.589107731,8.370678373,9.470869627,9.934155184,10.07471797,9.546520557,9.436258837,9.559480803,10.21525072,29.6
APT1,YML022W,213.7522519,214.9347456,214.2521629,212.4101117,204.8304908,202.0451592,200.0698477,200.0930906,212.1474944,205.6290199,183.3059432,133.1444888,82.91210783,80.40954575,76.87620238,71.59952308,63.49488668,56.19912809,52.90766094,52.30432442,57.94275186,54.54128895,44.89897715,25.12493261,29.6
PEX11,YOL147C,82.87934372,85.23556591,88.18338576,90.99671332,95.86699752,94.79046371,93.46043043,94.85998953,95.12120887,98.30877603,104.8486193,116.6427424,54.66499872,54.6576718,54.80002364,55.08826782,55.50410843,56.58146042,58.6583331,60.60927233,60.51705613,62.21245612,62.96114752,61.77298858,29.6
LYS4,YDR234W,185.5043079,186.351603,186.7697105,186.8258467,185.0361579,183.6923278,185.3891783,196.5755027,210.0581838,210.4057945,199.0619148,166.4498049,975.2215384,975.6011198,970.4690849,955.7484281,917.8081694,900.9494796,876.8670903,844.7451715,786.9687041,736.0001756,710.5839358,736.4802629,29.58139535
VPH1,YOR270C,208.8470453,205.6327054,201.7211601,197.5810667,191.1566139,189.0831,188.8444835,192.8426394,189.4726179,186.783425,184.4781455,184.0643475,819.9470694,827.6898092,839.7454401,859.1988818,893.9820761,916.9678461,913.0294933,899.7813461,885.9608694,895.0426232,905.4515548,913.1316416,29.58139535
CPR1,YDR155C,2199.926578,2162.437198,2140.956519,2131.683784,2172.23967,2194.662782,2197.875739,2130.417291,1963.863848,1926.486531,1974.762489,2182.786497,6211.360285,6737.836392,7244.112817,7831.512621,8616.074995,7859.804878,6922.42348,6210.016026,7392.962937,7931.861144,8229.810072,7857.245757,29.56470588
ARP8,YOR141C,17.55690117,17.09893183,16.60414739,16.08214508,15.51099335,14.99607542,14.97845724,16.49589012,16.62444049,16.07006148,14.87593357,12.73711025,6.376492773,6.715640991,7.216941153,7.925048555,8.836000012,10.76834095,11.80429947,12.1851149,10.58433994,9.660749435,9.456906168,10.89949713,29.56
TRX2,YGR209C,530.1017013,563.7882746,621.810369,702.6690844,849.4705701,969.0317545,1055.007411,1039.090656,1000.937429,1054.938304,1166.331223,1389.38032,553.5895907,532.971763,511.2779257,477.9827119,411.6942001,442.2385774,500.0818828,618.9503735,787.4627242,931.2954098,1002.260912,929.9379473,29.53333333
ASG1,YIL130W,29.0648743,29.05970336,29.01126893,28.95454947,28.74179683,28.82926331,28.89517157,28.91593726,28.35418505,27.8924608,27.49793657,27.46724133,5.537226381,5.47377195,5.41168206,5.334850718,5.25082685,5.209318959,5.555603647,6.058973317,6.626022773,7.044715179,7.104989443,6.51239168,29.4
YHB1,YGR234W,72.81614167,74.14680303,75.92317745,78.3562029,81.35949154,86.29940844,90.80213946,92.30162,94.86963652,93.45149729,87.10141964,72.98943547,227.7042077,225.8001782,221.1600302,212.5398405,194.7056096,177.3864942,171.4558525,169.9144407,170.4591828,162.3703956,165.5265716,189.5188595,29.4
VTA1,YLR181C,29.25903892,29.48964602,29.6807955,29.72898911,29.8795838,28.91562606,27.83788509,26.84266522,28.64028457,29.23039122,29.05140015,26.79605807,9.008612972,9.062740471,9.120381138,9.269656241,9.65154816,9.166103084,8.037920396,6.296614614,3.880908401,2.057843223,0.681559632,0.12687306,29.4
SNO1,YMR095C,60.1259827,60.67506153,61.61530879,62.77130071,65.19364536,65.94108903,66.1189955,64.70370605,65.80861462,68.84846072,73.77159121,81.05822003,9.023470206,8.929670995,8.778276031,8.543568021,8.185801127,7.73806256,7.320069432,6.973724703,7.003501736,6.984131494,7.013504078,7.072930373,29.4
YIP3,YNL044W,245.1836936,251.6488579,259.8061086,268.8135206,284.6628135,287.9483328,289.3977119,290.5975422,307.198372,315.6612968,318.275966,307.7168135,98.08251057,97.30353002,96.16839003,94.726075,93.41615494,86.80253583,85.19622232,81.68504916,70.80061306,66.05362135,65.40486951,70.95924744,29.36
TDH3,YGR192C,16823.66687,16498.50432,16121.56227,15728.62562,15148.76728,14969.75329,14980.26453,15380.43978,15065.08607,15008.71364,15176.29792,15809.42164,20574.43727,20743.69752,20990.18992,21339.4095,21783.43101,22778.60658,22684.69424,22730.41171,23740.79742,24882.83248,26104.2739,27351.24015,29.3372093
PEP8,YJL053W,27.82231138,26.19889609,24.53197904,22.78630156,21.21996094,19.6197393,18.48730205,18.37387941,15.9354065,14.58011784,14.11746639,15.26762544,0.498482084,0.540785623,0.597357747,0.683500302,0.830937933,0.883023099,0.887880718,0.876114126,0.902117302,0.930388149,0.924276018,0.854210309,29.33333333
SCP160,YJL080C,77.93620904,77.29836721,76.34289864,75.4131144,73.39527421,73.86083009,74.06526456,72.36016097,72.8936987,72.05160009,69.75485984,64.90101286,1181.079521,1186.985367,1205.055865,1240.858701,1312.976843,1395.773384,1443.369192,1461.121516,1399.513077,1412.581745,1460.192831,1566.052359,29.32954545
CPR5,YDR304C,217.1146345,214.8608521,213.1014669,211.4419305,211.3389445,209.4164989,207.5169033,206.662633,195.8423019,196.4638854,206.8066806,234.5645815,58.14800615,53.31350583,48.12557158,41.50631418,32.33307648,32.5803322,40.82482924,54.16913316,67.04245469,75.24898401,88.50896953,110.6808927,29.32
RPL37B,YDR500C,2508.917993,2515.81862,2516.581054,2512.053714,2485.150602,2476.822706,2458.890326,2398.699526,2417.892283,2454.754429,2519.310006,2615.755041,202.3485656,200.9626859,199.3073783,197.8567015,199.0877071,189.5197353,187.3539247,187.0692316,196.5247159,201.0042456,198.9504149,183.9847386,29.27906977
COG1,YGL223C,34.11734732,33.34874958,32.36743972,31.30771186,29.46198771,28.94159595,28.94542792,30.12522978,29.83097615,29.33480469,28.56002322,27.48973348,3.76853579,3.675139421,3.580828783,3.474709913,3.367199018,3.398340996,3.376674672,3.373989612,3.415912737,3.383318671,3.204863551,2.79419007,29.2
AIP1,YMR092C,44.55825083,42.76301475,40.88658192,39.30270427,37.17992066,38.08226734,39.51146362,42.01301894,36.772951,33.0716314,29.56093727,28.28479858,68.46652345,68.9324886,70.20188338,72.76426316,77.93863607,81.74774121,86.61819989,90.69278486,89.37345339,92.13030195,96.76950048,104.3924261,29.2
SKY1,YMR216C,43.20290027,42.81475968,42.32308,41.87824245,40.89062,41.28299641,41.99740421,43.62555848,41.83104675,40.16887122,38.21094949,36.65912264,7.116132216,6.949933193,6.709223322,6.322874721,5.617088197,5.108065571,4.995767049,5.382210939,6.746349608,8.630598178,9.989972924,10.00107414,29.2
LCB4,YOR171C,28.88944404,29.0223244,29.23347596,29.51853111,30.22252387,30.50277362,30.76443589,31.53936181,30.14551659,28.00674664,25.01053746,21.36366718,4.999203942,4.912922958,4.861775115,4.846430692,4.928510931,5.161073027,5.326948942,5.32113286,4.43174517,3.893146839,4.240379377,6.201734897,29.14285714
ASN1,YPR145W,501.5844459,500.977249,500.7193655,500.5430303,501.19726,500.742977,501.213503,506.4421286,497.8951852,496.8071827,502.1446943,520.9427604,576.2812898,584.0273145,592.082258,602.2407082,614.8349002,610.3091489,612.0337195,613.4110419,619.4903664,622.2557064,618.679503,603.6672088,29.05813953
RTN1,YDR233C,515.736718,509.4561419,502.1292266,493.0205719,484.7536761,466.7965868,451.2596846,444.3595982,464.2565864,457.8535435,429.6015201,355.2154443,1047.746127,1073.680065,1098.556968,1129.033562,1169.91838,1124.719471,1112.208112,1093.140253,1100.153231,1084.754059,1030.131028,906.4304613,29.02325581
ARF2,YDL137W,449.39565,454.8169319,466.0800449,479.5897495,513.3897982,516.777031,509.3786765,481.2187739,452.3954903,449.4995758,465.3581466,511.951495,41.0512972,42.01660123,43.8967868,47.04466326,52.63967397,58.85636796,61.91321579,64.97025548,68.82183302,78.36747351,86.24515131,89.45548098,29
DAL3,YIR032C,58.00126371,58.48305155,59.03141279,59.61848568,60.43863321,60.96415129,60.29229355,55.58745048,55.40922174,59.21675263,67.1756108,81.22904725,58.39875983,56.51572621,53.99409747,50.39920565,45.97611517,39.38321134,32.99832038,27.36351516,26.33446691,26.53014776,25.76930556,21.6545838,29
HMF1,YER057C,395.5163227,393.9812701,392.0491258,389.222947,384.9604332,379.5390427,373.421015,364.9863478,360.8074385,365.6017081,379.3939563,405.7576848,277.7597469,258.2311111,235.2707458,204.4912263,165.8570458,138.6651099,135.0571749,155.1750497,220.9484891,241.1852348,220.5358348,127.7584344,29
RPE1,YJL121C,149.4505724,149.6305726,149.8743566,149.7975181,150.1873732,148.2539803,145.991468,142.4696584,144.4489029,147.7598607,153.2277869,160.493872,11.95986138,11.94727629,12.33099182,13.10659758,14.43115759,19.06404467,21.33064275,23.8958703,25.63833652,28.00566062,34.05418228,46.74633457,28.83529412
ASN2,YGR124W,311.6895371,313.2704992,315.8726722,319.5913826,326.2017175,331.2922111,335.2929206,337.5263463,338.9405849,338.4120235,334.3812066,325.1840526,376.0479676,374.9267477,373.8444353,372.9864509,373.4569074,367.3206059,366.1803305,367.5108464,372.5487247,381.8138631,388.0906588,385.643777,28.8
RPB4,YJL140W,127.7678567,126.6154222,125.651998,124.6365741,124.9968862,122.580637,120.7733127,122.3524323,120.0989405,120.0363984,122.4104231,129.0969236,32.47991593,29.06774227,25.9666928,22.44188584,18.43558526,24.54148959,30.56148956,36.07176433,31.05603605,30.90082717,36.89404551,54.48763327,28.8
