fbud,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,tRowSum,,hours,St7.8,St10.7,St14,St17.8,St22,St26.8,St32.2,St38.4,St45.4,St53.3,St62.2,,tDifSum,,absSt1,absSt2,absSt3,absSt4,absSt5,absSt6,absSt7,absSt8,absSt9,absSt10,absSt11,ABStsum,,tMin,tMax,tRange,,buds,,tn7.8,tn10.7,tn14,tn17.8,tn22,tn26.8,tn32.2,tn38.4,tn45.4,tn53.3,tn62.2,tn72.3,,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,,hours,,StSlopeDifs,pSopeDifs-tSlopeDifs,,,,Sp-St7.8,Sp-St10.7,Sp-St14,Sp-St17.8,Sp-St22,Sp-St26.8,Sp-St32.2,Sp-St38.4,Sp-St45.4,Sp-St53.3,Sp-St62.2,SpSlopeDifs,,ABSSp-St7.8,ABSSp-St10.7,ABSSp-St14,ABSSp-St17.8,ABSSp-St22,ABSSp-St26.8,ABSSp-St32.2,ABSSp-St38.4,ABSSp-St45.4,ABSSp-St53.3,ABSSp-St62.2,SumABSSp-St,buds,,,,,Sp7.8,Sp10.7,Sp14,Sp17.8,Sp22,Sp26.8,Sp32.2,Sp38.4,Sp45.4,Sp53.3,Sp62.2,,pSlopeSum,,ABSSp7.8,ABSSp10.7,ABSSp14,ABSSp17.8,ABSSp22,ABSSp26.8,ABSSp32.2,ABSSp38.4,ABSSp45.4,ABSSp53.3,ABSSp62.2,ABSpSlopeSome,,buds,,pn7.8,pn10.7,pn14,pn17.8,pn22,pn26.8,pn32.2,pn38.4,pn45.4,pn53.3,pn62.2,pn72.3,,pMin,pMax,pRange,,p-tn7.8,p-tn10.7,p-tn14,p-tn17.8,p-tn22,p-tn26.8,p-tn32.2,p-tn38.4,p-tn45.4,p-tn53.3,p-tn62.2,p-tn72.3,SDp-tn,,,ABSp-tn7.8,ABSp-tn10.7,ABSp-tn14,ABSp-tn17.8,ABSp-tn22,ABSp-tn26.8,ABSp-tn32.2,ABSp-tn38.4,ABSp-tn45.4,ABSp-tn53.3,ABSp-tn62.2,ABSp-tn72.3,SDABSp-t,,,tA,pA,tA/pA,tR/pR,Averages/Ranges,tM/tR,pM/pR,t/p
BEM2,YER155C,16,16,16,15,15,15,14,15,15,14,13,12,176,,,0,0,-0.263157895,0,0,-0.185185185,0.161290323,0,-0.126582278,-0.112359551,-0.099009901,,-0.625004487,,0,0,0.263157895,0,0,0.185185185,0.161290323,0,0.126582278,0.112359551,0.099009901,0.947585133,,12,16,4,,15,,1,1,1,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0,,26,27,27,27,28,29,30,30,31,32,33,33,,,,-0.625004487,2.591974425,,,,0.344827586,0,0.263157895,0.238095238,0.208333333,0.37037037,-0.161290323,0.126582278,0.253164557,0.224719101,0.099009901,1.966969938,,0.344827586,0,0.263157895,0.238095238,0.208333333,0.37037037,0.161290323,0.126582278,0.253164557,0.224719101,0.099009901,2.289550583,15,,,,,0.344827586,0,0,0.238095238,0.208333333,0.185185185,0,0.126582278,0.126582278,0.112359551,0,,1.34196545,,0.344827586,0,0,0.238095238,0.208333333,0.185185185,0,0.126582278,0.126582278,0.112359551,0,1.34196545,,15,,0,0.142857143,0.142857143,0.142857143,0.285714286,0.428571429,0.571428571,0.571428571,0.714285714,0.857142857,1,1,,26,33,7,,-1,-0.857142857,-0.857142857,-0.607142857,-0.464285714,-0.321428571,0.071428571,-0.178571429,-0.035714286,0.357142857,0.75,1,-2.142857143,,,1,0.857142857,0.857142857,0.607142857,0.464285714,0.321428571,0.071428571,0.178571429,0.035714286,0.357142857,0.75,1,6.5,,,15,29,1,0,2,4,2,2
IDH2,YOR136W,225,217,208,200,189,183,183,195,189,184,178,174,2325,,,-2.75862069,0.841121495,-2.105263158,-2.619047619,-1.25,0,1.935483871,-0.857142857,-0.632911392,-0.674157303,-0.396039604,,-8.516577257,,2.75862069,3.103448276,2.105263158,-2.619047619,1.25,0,1.935483871,0.857142857,0.632911392,0.674157303,0.396039604,11.09401953,,174,225,51,,15,,1,0.843137255,0.666666667,0.509803922,0.294117647,0.176470588,0.176470588,0.411764706,0.294117647,0.196078431,0.078431373,0,,919,934,949,965,976,979,971,952,933,908,888,881,,,,-8.516577257,21.14971861,,,,7.931034483,3.70433305,6.315789474,5.238095238,1.875,-1.481481481,-5,-1.547920434,-2.53164557,-1.573033708,-0.297029703,12.63314135,,7.931034483,3.70433305,6.315789474,5.238095238,1.875,1.481481481,5,1.547920434,2.53164557,1.573033708,0.297029703,37.49536314,15,,,,,5.172413793,4.545454545,4.210526316,2.619047619,0.625,-1.481481481,-3.064516129,-2.405063291,-3.164556962,-2.247191011,-0.693069307,,4.116564092,,5.172413793,4.545454545,4.210526316,2.619047619,0.625,1.481481481,3.064516129,2.405063291,3.164556962,2.247191011,0.693069307,30.22832046,,15,,0.387755102,0.540816327,0.693877551,0.857142857,0.969387755,1,0.918367347,0.724489796,0.530612245,0.275510204,0.071428571,0,,881,979,98,,-0.612244898,-0.302320928,0.027210884,0.347338936,0.675270108,0.823529412,0.741896759,0.31272509,0.236494598,0.079431773,-0.007002801,0,2.322328932,,,0.612244898,0.302320928,0.027210884,0.347338936,0.675270108,0.823529412,0.741896759,0.31272509,0.236494598,0.079431773,0.007002801,0,4.165466186,,,194,938,0,0,3,4,1,4
ATP2,YJR121W,422,420,421,422,438,423,403,385,327,294,279,300,4534,,,-0.689655172,-0.093457944,0.263157895,3.80952381,-3.125,-3.703703704,-2.903225806,-8.285714286,-4.17721519,-1.685393258,2.079207921,,-18.51147574,,0.689655172,0.344827586,0.263157895,3.80952381,3.125,3.703703704,2.903225806,8.285714286,4.17721519,1.685393258,2.079207921,31.06662463,,279,438,159,,15,,0.899371069,0.886792453,0.893081761,0.899371069,1,0.905660377,0.779874214,0.666666667,0.301886792,0.094339623,0,0.132075472,,3430,3418,3373,3285,3102,2884,2739,2617,2555,2362,2168,1995,,,,-18.51147574,-210.6315511,,,,-3.448275862,-13.54290569,-23.42105263,-47.38095238,-42.29166667,-23.14814815,-16.77419355,0.43761302,-20.25316456,-20.11235955,-19.20792079,-229.1430268,,3.448275862,13.54290569,23.42105263,47.38095238,42.29166667,23.14814815,16.77419355,0.43761302,20.25316456,20.11235955,19.20792079,230.0182528,15,,,,,-4.137931034,-13.63636364,-23.15789474,-43.57142857,-45.41666667,-26.85185185,-19.67741935,-7.848101266,-24.43037975,-21.79775281,-17.12871287,,-247.6545025,,4.137931034,13.63636364,23.15789474,43.57142857,45.41666667,26.85185185,19.67741935,7.848101266,24.43037975,21.79775281,17.12871287,247.6545025,,15,,1,0.991637631,0.960278746,0.898954704,0.771428571,0.619512195,0.518466899,0.433449477,0.390243902,0.255749129,0.120557491,0,,1995,3430,1435,,0.100628931,0.104845178,0.067196985,-0.000416365,-0.228571429,-0.286148182,-0.261407315,-0.233217189,0.08835711,0.161409506,0.120557491,-0.132075472,-0.498840751,,,0.100628931,0.104845178,0.067196985,0.000416365,0.228571429,0.286148182,0.261407315,0.233217189,0.08835711,0.161409506,0.120557491,0.132075472,1.784831153,,,378,2827,0,0,3,3,1,3
IDP1,YDL066W,146,147,149,150,151,151,150,148,150,153,158,164,1817,,,0.344827586,-0.186915888,0.263157895,0.238095238,0,-0.185185185,-0.322580645,0.285714286,0.379746835,0.561797753,0.594059406,,1.972717281,,0.344827586,0.689655172,0.263157895,0.238095238,0,0.185185185,0.322580645,0.285714286,0.379746835,0.561797753,0.594059406,3.864820002,,146,164,18,,15,,0,0.055555556,0.166666667,0.222222222,0.277777778,0.277777778,0.222222222,0.111111111,0.222222222,0.388888889,0.666666667,1,,953,955,958,963,970,982,989,984,942,926,940,1007,,,,1.972717281,4.490537266,,,,0.344827586,1.096006797,1.052631579,1.428571429,2.5,1.481481481,-0.483870968,-5.602169982,-2.405063291,1.011235955,6.03960396,6.463254547,,0.344827586,1.096006797,1.052631579,1.428571429,2.5,1.481481481,0.483870968,5.602169982,2.405063291,1.011235955,6.03960396,23.44546303,15,,,,,0.689655172,0.909090909,1.315789474,1.666666667,2.5,1.296296296,-0.806451613,-5.316455696,-2.025316456,1.573033708,6.633663366,,8.435971828,,0.689655172,0.909090909,1.315789474,1.666666667,2.5,1.296296296,0.806451613,5.316455696,2.025316456,1.573033708,6.633663366,24.73241936,,15,,0.333333333,0.358024691,0.395061728,0.456790123,0.543209877,0.691358025,0.777777778,0.716049383,0.197530864,0,0.172839506,1,,926,1007,81,,0.333333333,0.302469136,0.228395062,0.234567901,0.265432099,0.413580247,0.555555556,0.604938272,-0.024691358,-0.388888889,-0.49382716,0,2.030864198,,,0.333333333,0.302469136,0.228395062,0.234567901,0.265432099,0.413580247,0.555555556,0.604938272,0.024691358,0.388888889,0.49382716,0,3.845679012,,,151,964,0,0,7,9,1,8
KAR2,YJL034W,134,128,120,112,97,100,108,123,117,110,101,95,1345,,,-2.068965517,0.747663551,-2.105263158,-3.571428571,0.625,1.481481481,2.419354839,-0.857142857,-0.886075949,-1.011235955,-0.594059406,,-5.820671542,,2.068965517,2.75862069,2.105263158,-3.571428571,0.625,1.481481481,2.419354839,0.857142857,0.886075949,1.011235955,0.594059406,11.23577128,,95,134,39,,15,,1,0.846153846,0.641025641,0.435897436,0.051282051,0.128205128,0.333333333,0.717948718,0.564102564,0.384615385,0.153846154,0,,1641,1600,1539,1443,1281,1157,1076,1019,1006,966,981,1091,,,,-5.820671542,-128.975283,,,,-12.06896552,-19.23251204,-23.15789474,-35,-26.45833333,-16.48148148,-11.61290323,-0.788426763,-4.17721519,2.696629213,11.48514851,-134.7959546,,12.06896552,19.23251204,23.15789474,35,26.45833333,16.48148148,11.61290323,0.788426763,4.17721519,2.696629213,11.48514851,163.15951,15,,,,,-14.13793103,-18.48484848,-25.26315789,-38.57142857,-25.83333333,-15,-9.193548387,-1.64556962,-5.063291139,1.685393258,10.89108911,,-140.6166261,,14.13793103,18.48484848,25.26315789,38.57142857,25.83333333,15,9.193548387,1.64556962,5.063291139,1.685393258,10.89108911,165.7695908,,15,,1,0.939259259,0.848888889,0.706666667,0.466666667,0.282962963,0.162962963,0.078518519,0.059259259,0,0.022222222,0.185185185,,966,1641,675,,0,0.093105413,0.207863248,0.270769231,0.415384615,0.154757835,-0.17037037,-0.639430199,-0.504843305,-0.384615385,-0.131623932,0.185185185,-0.503817664,,,0,0.093105413,0.207863248,0.270769231,0.415384615,0.154757835,0.17037037,0.639430199,0.504843305,0.384615385,0.131623932,0.185185185,3.157948718,,,112,1233,0,0,4,3,1,3
TIF1,YKR059W,333,335,336,337,338,340,343,344,350,347,335,309,4047,,,0.689655172,-0.093457944,0.263157895,0.238095238,0.416666667,0.555555556,0.161290323,0.857142857,-0.379746835,-1.348314607,-2.574257426,,-1.214213105,,0.689655172,0.344827586,0.263157895,0.238095238,0.416666667,0.555555556,0.161290323,0.857142857,0.379746835,1.348314607,2.574257426,7.828710161,,309,350,41,,15,,0.585365854,0.634146341,0.658536585,0.682926829,0.707317073,0.756097561,0.829268293,0.853658537,1,0.926829268,0.634146341,0,,4332,4386,4453,4555,4726,4734,4779,4788,4757,4761,4768,4776,,,,-1.214213105,118.5210246,,,,17.93103448,20.39648825,26.57894737,40.47619048,1.25,7.777777778,1.290322581,-4.78119349,0.886075949,2.134831461,3.366336634,117.3068115,,17.93103448,20.39648825,26.57894737,40.47619048,1.25,7.777777778,1.290322581,4.78119349,0.886075949,2.134831461,3.366336634,126.8691985,15,,,,,18.62068966,20.3030303,26.84210526,40.71428571,1.666666667,8.333333333,1.451612903,-3.924050633,0.506329114,0.786516854,0.792079208,,116.0925984,,18.62068966,20.3030303,26.84210526,40.71428571,1.666666667,8.333333333,1.451612903,3.924050633,0.506329114,0.786516854,0.792079208,123.9406996,,15,,0,0.118421053,0.265350877,0.489035088,0.864035088,0.881578947,0.980263158,1,0.932017544,0.940789474,0.956140351,0.973684211,,4332,4788,456,,-0.585365854,-0.515725289,-0.393185708,-0.193891742,0.156718015,0.125481386,0.150994865,0.146341463,-0.067982456,0.013960205,0.321994009,0.973684211,0.133023107,,,0.585365854,0.515725289,0.393185708,0.193891742,0.156718015,0.125481386,0.150994865,0.146341463,0.067982456,0.013960205,0.321994009,0.973684211,3.645325203,,,337,4651,0,0,8,9,1,8
NUP133,YKR082W,20,19,19,18,17,17,17,17,17,16,16,14,207,,,-0.344827586,0,-0.263157895,-0.238095238,0,0,0,0,-0.126582278,0,-0.198019802,,-1.1706828,,0.344827586,0,0.263157895,-0.238095238,0,0,0,0,0.126582278,0,0.198019802,0.694492323,,14,20,6,,14,,1,0.833333333,0.833333333,0.666666667,0.5,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0,,21,21,21,21,21,21,22,23,23,23,23,20,,,,-1.1706828,2.390811404,,,,0.344827586,0,0.263157895,0.238095238,0,0.185185185,0.161290323,0,0.126582278,0,-0.099009901,1.220128604,,0.344827586,0,0.263157895,0.238095238,0,0.185185185,0.161290323,0,0.126582278,0,0.099009901,1.418148406,14,,,,,0,0,0,0,0,0.185185185,0.161290323,0,0,0,-0.297029703,,0.049445805,,0,0,0,0,0,0.185185185,0.161290323,0,0,0,0.297029703,0.643505211,,14,,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1,1,1,0,,20,23,3,,-0.666666667,-0.5,-0.5,-0.333333333,-0.166666667,-0.166666667,0.166666667,0.5,0.5,0.666666667,0.666666667,0,0.166666667,,,0.666666667,0.5,0.5,0.333333333,0.166666667,0.166666667,0.166666667,0.5,0.5,0.666666667,0.666666667,0,4.833333333,,,17,22,1,1,1,4,3,1
NUP84,YDL116W,26,26,25,25,24,23,23,22,21,21,21,23,280,,,0,0.093457944,0,-0.238095238,-0.208333333,0,-0.161290323,-0.142857143,0,0,0.198019802,,-0.459098291,,0,0.344827586,0,-0.238095238,0.208333333,0,0.161290323,0.142857143,0,0,0.198019802,0.817232949,,21,26,5,,14,,1,1,0.8,0.8,0.6,0.4,0.4,0.2,0,0,0,0.4,,30,30,30,30,30,30,31,31,32,33,33,32,,,,-0.459098291,1.257536423,,,,0,-0.093457944,0,0.238095238,0.208333333,0.185185185,0.161290323,0.269439421,0.126582278,0,-0.297029703,0.798438132,,0,0.093457944,0,0.238095238,0.208333333,0.185185185,0.161290323,0.269439421,0.126582278,0,0.297029703,1.579413426,14,,,,,0,0,0,0,0,0.185185185,0,0.126582278,0.126582278,0,-0.099009901,,0.339339841,,0,0,0,0,0,0.185185185,0,0.126582278,0.126582278,0,0.099009901,0.537359643,,14,,0,0,0,0,0,0,0.333333333,0.333333333,0.666666667,1,1,0.666666667,,30,33,3,,-1,-1,-0.8,-0.8,-0.6,-0.4,-0.066666667,0.133333333,0.666666667,1,1,0.266666667,-1.6,,,1,1,0.8,0.8,0.6,0.4,0.066666667,0.133333333,0.666666667,1,1,0.266666667,7.733333333,,,23,31,1,0,2,5,3,2
GLO3,YER122C,110,109,108,106,103,100,98,97,97,96,94,90,1208,,,-0.344827586,0.093457944,-0.526315789,-0.714285714,-0.625,-0.37037037,-0.161290323,0,-0.126582278,-0.224719101,-0.396039604,,-3.395972823,,0.344827586,0.344827586,0.526315789,-0.714285714,0.625,0.37037037,0.161290323,0,0.126582278,0.224719101,0.396039604,2.405686924,,90,110,20,,14,,1,0.95,0.9,0.8,0.65,0.5,0.4,0.35,0.35,0.3,0.2,0,,54,56,57,59,61,60,59,57,57,59,61,63,,,,-3.395972823,8.746941683,,,,1.034482759,0.209572359,1.052631579,1.19047619,0.416666667,0.185185185,-0.161290323,0,0.379746835,0.449438202,0.594059406,5.35096886,,1.034482759,0.209572359,1.052631579,1.19047619,0.416666667,0.185185185,0.161290323,0,0.379746835,0.449438202,0.594059406,5.673549505,14,,,,,0.689655172,0.303030303,0.526315789,0.476190476,-0.208333333,-0.185185185,-0.322580645,0,0.253164557,0.224719101,0.198019802,,1.954996037,,0.689655172,0.303030303,0.526315789,0.476190476,0.208333333,0.185185185,0.322580645,0,0.253164557,0.224719101,0.198019802,3.387194365,,14,,0,0.222222222,0.333333333,0.555555556,0.777777778,0.666666667,0.555555556,0.333333333,0.333333333,0.555555556,0.777777778,1,,54,63,9,,-1,-0.727777778,-0.566666667,-0.244444444,0.127777778,0.166666667,0.155555556,-0.016666667,-0.016666667,0.255555556,0.577777778,1,-0.288888889,,,1,0.727777778,0.566666667,0.244444444,0.127777778,0.166666667,0.155555556,0.016666667,0.016666667,0.255555556,0.577777778,1,4.855555556,,,101,59,2,2,1,6,7,1
PEP5,YMR231W,9,9,8,8,8,8,8,8,8,7,6,5,92,,,0,0.093457944,0,0,0,0,0,0,-0.126582278,-0.112359551,-0.099009901,,-0.244493786,,0,0.344827586,0,0,0,0,0,0,0.126582278,0.112359551,0.099009901,0.682779316,,5,9,4,,14,,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0,,4,4,4,4,4,5,5,5,5,5,6,6,,,,-0.244493786,0.809680456,,,,0,-0.093457944,0,0,0.208333333,0,0,0,0.126582278,0.224719101,0.099009901,0.56518667,,0,0.093457944,0,0,0.208333333,0,0,0,0.126582278,0.224719101,0.099009901,0.752102558,14,,,,,0,0,0,0,0.208333333,0,0,0,0,0.112359551,0,,0.320692884,,0,0,0,0,0.208333333,0,0,0,0,0.112359551,0,0.320692884,,14,,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1,1,,4,6,2,,-1,-1,-0.75,-0.75,-0.75,-0.25,-0.25,-0.25,-0.25,0,0.75,1,-3.5,,,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.75,1,7,,,8,5,2,2,1,2,3,1
TOR1,YJR066W,5,5,5,4,4,4,3,3,3,4,4,5,49,,,0,0,-0.263157895,0,0,-0.185185185,0,0,0.126582278,0,0.099009901,,-0.2227509,,0,0,0.263157895,0,0,0.185185185,0,0,0.126582278,0,0.099009901,0.673935259,,3,5,2,,14,,1,1,1,0.5,0.5,0.5,0,0,0,0.5,0.5,1,,7,7,7,7,8,9,9,9,9,9,9,9,,,,-0.2227509,0.891930372,,,,0,0,0.263157895,0.238095238,0.208333333,0.185185185,0,0,-0.126582278,0,-0.099009901,0.669179472,,0,0,0.263157895,0.238095238,0.208333333,0.185185185,0,0,0.126582278,0,0.099009901,1.120363831,14,,,,,0,0,0,0.238095238,0.208333333,0,0,0,0,0,0,,0.446428571,,0,0,0,0.238095238,0.208333333,0,0,0,0,0,0,0.446428571,,14,,0,0,0,0,0.5,1,1,1,1,1,1,1,,7,9,2,,-1,-1,-1,-0.5,0,0.5,1,1,1,0.5,0.5,0,1,,,1,1,1,0.5,0,0.5,1,1,1,0.5,0.5,0,8,,,4,8,1,0,1,3,2,1
GRX1,YCL035C,262,263,270,280,310,316,314,296,257,269,325,454,3616,,,0.344827586,-0.654205607,2.631578947,7.142857143,1.25,-0.37037037,-2.903225806,-5.571428571,1.518987342,6.292134831,12.77227723,,22.45343272,,0.344827586,2.413793103,2.631578947,7.142857143,1.25,0.37037037,2.903225806,5.571428571,1.518987342,6.292134831,12.77227723,43.21148093,,257,454,197,,14,,0.025380711,0.030456853,0.065989848,0.116751269,0.269035533,0.299492386,0.289340102,0.197969543,0,0.060913706,0.345177665,1,,37,38,42,49,61,90,123,161,197,246,297,348,,,,22.45343272,1.170477211,,,,0,1.86632682,-0.789473684,-4.285714286,4.791666667,6.481481481,9.032258065,10.1283906,4.683544304,-0.561797753,-7.722772277,23.62390993,,0,1.86632682,0.789473684,4.285714286,4.791666667,6.481481481,9.032258065,10.1283906,4.683544304,0.561797753,7.722772277,50.34342593,14,,,,,0.344827586,1.212121212,1.842105263,2.857142857,6.041666667,6.111111111,6.129032258,4.556962025,6.202531646,5.730337079,5.04950495,,46.07734265,,0.344827586,1.212121212,1.842105263,2.857142857,6.041666667,6.111111111,6.129032258,4.556962025,6.202531646,5.730337079,5.04950495,46.07734265,,14,,0,0.003215434,0.01607717,0.038585209,0.077170418,0.170418006,0.276527331,0.398713826,0.514469453,0.672025723,0.836012862,1,,37,348,311,,-0.025380711,-0.027241419,-0.049912677,-0.07816606,-0.191865115,-0.129074379,-0.01281277,0.200744283,0.514469453,0.611112018,0.490835197,0,1.30270782,,,0.025380711,0.027241419,0.049912677,0.07816606,0.191865115,0.129074379,0.01281277,0.200744283,0.514469453,0.611112018,0.490835197,0,2.331614083,,,301,141,2,1,3,2,1,2
PSD1,YNL169C,67,69,71,73,79,78,74,69,65,60,54,46,805,,,0.689655172,-0.186915888,0.526315789,1.428571429,-0.208333333,-0.740740741,-0.806451613,-0.571428571,-0.632911392,-0.674157303,-0.792079208,,-1.968475659,,0.689655172,0.689655172,0.526315789,1.428571429,0.208333333,0.740740741,0.806451613,0.571428571,0.632911392,0.674157303,0.792079208,7.760299725,,46,79,33,,14,,0.636363636,0.696969697,0.757575758,0.818181818,1,0.96969697,0.848484848,0.696969697,0.575757576,0.424242424,0.242424242,0,,19,19,19,19,20,21,20,19,17,15,14,15,,,,-1.968475659,3.517225619,,,,-0.689655172,0.186915888,-0.526315789,-1.19047619,0.416666667,0.555555556,0.64516129,0.318264014,0.379746835,0.561797753,0.891089109,1.54874996,,0.689655172,0.186915888,0.526315789,1.19047619,0.416666667,0.555555556,0.64516129,0.318264014,0.379746835,0.561797753,0.891089109,6.361644264,14,,,,,0,0,0,0.238095238,0.208333333,-0.185185185,-0.161290323,-0.253164557,-0.253164557,-0.112359551,0.099009901,,-0.4197257,,0,0,0,0.238095238,0.208333333,0.185185185,0.161290323,0.253164557,0.253164557,0.112359551,0.099009901,1.510602645,,14,,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857,1,0.857142857,0.714285714,0.428571429,0.142857143,0,0.142857143,,14,21,7,,0.077922078,0.017316017,-0.043290043,-0.103896104,-0.142857143,0.03030303,0.008658009,0.017316017,-0.147186147,-0.281385281,-0.242424242,0.142857143,-0.666666667,,,0.077922078,0.017316017,0.043290043,0.103896104,0.142857143,0.03030303,0.008658009,0.017316017,0.147186147,0.281385281,0.242424242,0.142857143,1.255411255,,,67,18,4,5,1,2,3,1
PRO2,YOR323C,169,168,167,166,165,164,165,167,166,165,162,160,1984,,,-0.344827586,0.093457944,-0.263157895,-0.238095238,-0.208333333,0.185185185,0.322580645,-0.142857143,-0.126582278,-0.337078652,-0.198019802,,-1.257728153,,0.344827586,0.344827586,0.263157895,-0.238095238,0.208333333,0.185185185,0.322580645,0.142857143,0.126582278,0.337078652,0.198019802,2.235354868,,160,169,9,,14,,1,0.888888889,0.777777778,0.666666667,0.555555556,0.444444444,0.555555556,0.777777778,0.666666667,0.555555556,0.222222222,0,,802,799,787,763,713,657,608,570,572,568,578,608,,,,-1.257728153,-43.40498649,,,,-0.689655172,-3.72982158,-6.052631579,-11.66666667,-11.45833333,-9.259259259,-6.451612903,0.3960217,-0.379746835,1.460674157,3.168316832,-44.66271464,,0.689655172,3.72982158,6.052631579,11.66666667,11.45833333,9.259259259,6.451612903,0.3960217,0.379746835,1.460674157,3.168316832,54.71274002,14,,,,,-1.034482759,-3.636363636,-6.315789474,-11.9047619,-11.66666667,-9.074074074,-6.129032258,0.253164557,-0.506329114,1.123595506,2.97029703,,-45.92044279,,1.034482759,3.636363636,6.315789474,11.9047619,11.66666667,9.074074074,6.129032258,0.253164557,0.506329114,1.123595506,2.97029703,54.61455698,,14,,1,0.987179487,0.935897436,0.833333333,0.61965812,0.38034188,0.170940171,0.008547009,0.017094017,0,0.042735043,0.170940171,,568,802,234,,0,0.098290598,0.158119658,0.166666667,0.064102564,-0.064102564,-0.384615385,-0.769230769,-0.64957265,-0.555555556,-0.179487179,0.170940171,-1.944444444,,,0,0.098290598,0.158119658,0.166666667,0.064102564,0.064102564,0.384615385,0.769230769,0.64957265,0.555555556,0.179487179,0.170940171,3.260683761,,,165,669,0,0,17,19,1,15
WHI2,YOR043W,84,83,81,78,74,71,70,74,78,77,73,62,905,,,-0.344827586,0.186915888,-0.789473684,-0.952380952,-0.625,-0.185185185,0.64516129,0.571428571,-0.126582278,-0.449438202,-1.089108911,,-3.15849105,,0.344827586,0.689655172,0.789473684,-0.952380952,0.625,0.185185185,0.64516129,0.571428571,0.126582278,0.449438202,1.089108911,4.563479929,,62,84,22,,14,,1,0.954545455,0.863636364,0.727272727,0.545454545,0.409090909,0.363636364,0.545454545,0.727272727,0.681818182,0.5,0,,29,30,33,37,43,59,63,62,50,47,51,67,,,,-3.15849105,14.0997498,,,,0.689655172,0.722175021,1.842105263,2.380952381,3.958333333,0.925925926,-0.806451613,-2.090415913,-0.253164557,0.898876404,2.673267327,10.94125875,,0.689655172,0.722175021,1.842105263,2.380952381,3.958333333,0.925925926,0.806451613,2.090415913,0.253164557,0.898876404,2.673267327,17.24132291,14,,,,,0.344827586,0.909090909,1.052631579,1.428571429,3.333333333,0.740740741,-0.161290323,-1.518987342,-0.379746835,0.449438202,1.584158416,,7.782767695,,0.344827586,0.909090909,1.052631579,1.428571429,3.333333333,0.740740741,0.161290323,1.518987342,0.379746835,0.449438202,1.584158416,11.90281669,,14,,0,0.026315789,0.105263158,0.210526316,0.368421053,0.789473684,0.894736842,0.868421053,0.552631579,0.473684211,0.578947368,1,,29,67,38,,-1,-0.928229665,-0.758373206,-0.516746411,-0.177033493,0.380382775,0.531100478,0.322966507,-0.174641148,-0.208133971,0.078947368,1,-1.449760766,,,1,0.928229665,0.758373206,0.516746411,0.177033493,0.380382775,0.531100478,0.322966507,0.174641148,0.208133971,0.078947368,1,6.076555024,,,75,47,2,1,3,4,2,2
VID22,YLR373C,23,23,23,22,22,22,22,23,24,24,23,21,272,,,0,0,-0.263157895,0,0,0,0.161290323,0.142857143,0,-0.112359551,-0.198019802,,-0.269389782,,0,0,0.263157895,0,0,0,0.161290323,0.142857143,0,0.112359551,0.198019802,0.877684713,,21,24,3,,14,,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,1,1,0.666666667,0,,8,8,9,9,10,11,10,9,9,9,10,11,,,,-0.269389782,1.153132382,,,,0,0.303030303,0.263157895,0.238095238,0.208333333,-0.185185185,-0.322580645,-0.142857143,0,0.224719101,0.297029703,0.8837426,,0,0.303030303,0.263157895,0.238095238,0.208333333,0.185185185,0.322580645,0.142857143,0,0.224719101,0.297029703,2.184988546,14,,,,,0,0.303030303,0,0.238095238,0.208333333,-0.185185185,-0.161290323,0,0,0.112359551,0.099009901,,0.614352818,,0,0.303030303,0,0.238095238,0.208333333,0.185185185,0.161290323,0,0,0.112359551,0.099009901,1.307303834,,14,,0,0,0.333333333,0.333333333,0.666666667,1,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,1,,8,11,3,,-0.666666667,-0.666666667,-0.333333333,0,0.333333333,0.666666667,0.333333333,-0.333333333,-0.666666667,-0.666666667,0,1,-1,,,0.666666667,0.666666667,0.333333333,0,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667,0.666666667,0,1,5.666666667,,,22,9,2,1,3,8,4,2
