Name	RLS
erv25	"9,12,10,10,9,14,22,22,17,23,33,33,20,23,44,44,21,24,47,47,23,28,24,29,24,29,24,31,25,34,32,35,33,36,35,41,38,42,38,42,42,43,46,43,53,47,54,48,55,49"
erv29	"20,32,20,28,12,20,17,14,32,17,18,15,16,21,13,21,29,26,27,17,17,24,18,30,20,28,28,28,27,19,21,21,29,35,27,21,27,25,26,24,28,26,31,25,20"
erv41	"13,21,14,20,27,16,22,28,17,22,42,18,25,43,20,31,22,33,22,34,25,34,26,35,28,36,32,37,32,37,33,37,34,37,35,37,36,40,39,43,41,43,42,43,44"
esbp6	"27,22,21,21,23,9,26,30,27,35,19,37,21,26,29,13,14,3,14,18,28,47,14,23,16,31,17,20,18,18,27,36,31,29,18,44,17,27,29,28,18,26,23,36,22"
esc1	"22,27,28,20,40,15,24,20,16,37,23,7,14,23,8,33,4,27,20,30,4,20,23,18,4"
esc2	"17,3,3,15,15,11,19,10,12,10,19,6,6,15,12,21,9,19,4"
esc8	"14,35,36,17,22"
est1	"17,39,10,28,32"
est2	"4,2,11,11,10,13,14,22,12,18,6,2,7,13,8,5,16,15,3,15,14,16,19,9"
est3	"2,2,11,3,8,1,5,2,3,8,7,1,6,4,4,6,2,8,2,8,10,7,12,11,8,29,14,10,4,10,20,11,13,19"
etr1	"8,13,19,15,13,6,10,31,21,40,33,30,21,11,10,13,18,11,14,19,29,20,28,26,34,39,30,31,39,31,20,26,19,19,8,21,26,37,26,30,8,13,19,15,13,6,10,31,21,40,33,30,21,11,10,13,18,11,14,19,47,30,50,35,25,19,9,25,20,6,12,15,15,11,13,21,19,10,11,17,21,13,4,15,11,38,26,33"
eug1	"9,15,15,12,19,17,13,9,10,16,16,14,20,20,14,14,11,16,16,15,20,23,16,15,13,20,20,15,30,30,18,19,13,22,22,18,44,30,18,21,14,25,25,18,31,18,21,15,25,25,22,32,19,23,16,25,25,23,36,24,26,17,27,27,23,37,25,27,18,28,28,26,37,28,27,18,28,28,26,38,28,33,19,28,28,27"
exg1	"41,23,23,26,35"
exg2	"21,35,16,14,13"
exo1	"4,26,20,13,24,23,36,29,30,3,33,20,22,39,20,15,26,19,34,31,22,27,30,21,26"
faa1	"25,24,7,27,23"
faa3	"26,39,29,16,28"
faa4	"24,31,22,28,29"
fab1	"13,5,2,3,8,14,18,1,9,18,4,16,16,16,8,10,12,1,14,16,8,4,23,16"
fap1	"17,14,25,11,22,42,21,21,13,9,18,41,29,28,19,25,19,32,10,25,64,26,35,35,21"
far1	"22,22,16,25,25"
far10	"14,19,24,27,33"
far11	"47,53,26,63,28,28,24,21,26,15,8,16,28,25,26,25,32,24,10,20,33,15,28,6,27"
far3	"15,43,48,33,5,38,38,35,22,33,19,20,17,17,19"
far7	"19,20,47,18,21"
far8	"27,22,34,17,31,27,22,34,17,31"
fat1	"26,17,35,19,19"
fau1	"22,31,20,14,11,18,53,37,41,11,33,26,18,27,30,14,22,33,21,13"
fbp1	"24,37,28,30,26,21,22,25,20,19,23,7,18,28,18,41,26,23,44,19,22,25,28,30,25,25,23,27,24,37,33,24,8,30,31,12,10,24,14,26,57,29,36,48,41,23,7,18,28,18,41,26,23,44,19,21,22,25,20,19"
fbp26	"23,28,23,22,18"
fcy1	"27,32,30,28,14"
fcy2	"9,4,10,5,12,10,14,12,15,14,15,14,15,14,16,15,18,15,18,16,19,17,20,17,20,19,20,21,22,21,22,22,23,22,23,22,23,22,23,23,23,23,26,24,26,25,27,26,27,26,27,27,28,28,29,29,29,29,30,29,30,30,30,30,30,31,30,31,31,32,31,33,31,33,31,33,32,33,33,33,33,34,34,34,34,34,"
fcy21	"19,32,14,27,25"
fcy22	"20,42,33,25,26"
fen1	"26,6,15,18,24,24,34,38,20,17,13,5,18,31,25,33,45,24,33,45,38,15,30,31,20"
fen2	"26,8,9,20,7"
fes1	"42,23,47,21,17"
fet3	"4,6,19,7,5,8,21,13,5,9,21,17,25,21,24,29,26,23,26,43,30,24,30,25,30,26,30,27,32,27,34,27,36,28,37,31,37,35,37,35,38,37,39,40,44,41,46,44,50,47"
fet4	"29,22,20,40,37"
fet5	"36,25,28,28,25,26,26,25,26,29,26,26,28,31,27,29,34,39,35,17,14,30,16,25,32"
fhl1	"23,29,23,23,33,21,23,16,22,36,24,29,31,16,23,12,11,32,21,32,34,31,20,23,20,17,36,21,27,39,23,44,24,27,33,30,19,22,30,46"
fig1	"35,16,28,49,20"
fig2	"27,32,34,54,14"
fig4	"21,26,17,18,23,14,10,10,16,14,23,17,19,20,10,17,15,25,6,25,24,20,25,22,25"
fin1	"23,34,20,9,5,16,18,20,21,33"
fir1	"17,25,33,10,29"
fis1	"33,19,28,32,15"
fit1	"29,26,31,37,30,17,19,38,34,34,25,30,34,18,25,15,42,30,10,30,26,22,41,45,26"
fit2	"21,17,14,24,20,17,29,22,19,30,27,21,31,28,29,28,31,29,34,30,34,30,37,30,38,31,39,32,39,32,40,33,40,33,45,33,45,34,46,40,52,42,53,43,56"
fit3	"23,22,14,22,24,28,17,14,22,27,7,19,18,19,34,5,16,16,14,9,28,18,16,25,13"
fkh1	"20,19,30,33,28,21,18,12,38,44,37,39,42,28,42,40,21,27,21,37"
fkh2	"27,25,23,21,33"
fks1	"25,25,34,5,35,24,32,37,29,19,26,30,19,35,23,32,32,32,27,36,28,29,18,22,28,30,28,26,10,10,2,25,1,19,18,15,25,30,15,11,29,30,23,26,12"
fks3	"38,32,18,40,22"
flc1	"26,25,25,22,34"
flc3	"24,24,18,21,20"
fld1	"15,12,20,16,11"
flo1	"14,15,14,28,34"
flo10	"24,22,8,11,31,24,29,27,20,15,17,22,22,20,21,17,14,17,16,15,33,46,19,23,22,20,30,45,39,22,23,22,34,28,29,25,36,26,19,43,26,51,30,35,45"
flo8	"10,34,32,32,36"
flr1	"27,37,29,48,22"
flx1	"3,38,27,22,21,41,16,42,3,36,35,34,33,54,29,23,39,21,32,31,26,16,17,24,25,17,20,31,20,10,12,18,36,27,32,39,12,30,26,34,3,38,27,22,21,41,16,42,3,36,35,34,33,54,29,23,39,21,32,31,36,20,27,20,35,20,38,17,21,35,45,42,25,8,48,49,17,12,17,14,36,27,32,17,48,21,19"
fmc1	"21,25,34,21,16"
fmo1	"3,28,35,25,31,21,21,20,36,27,16,25,16,34,28,20,19,29,23,23,30,27,27,26,29,14,25,25,14,15,20,20,26,25,14,26,39,19,11,13,16,17,25,21,34,26,25,20,29,16,12,31,26,24,31,30,16,12,23,24,17,22,11,23,25,23,21,30,25,15,33,29,15,16,23,23,25,26,20,26,17,28,24,20,21"
fmp10	"13,27,20,15,14,26,45,18,23,45,19,21,31,19,22,21,18,24,28,14"
fmp12	"11,13,15,24,11"
fmp13	"21,19,21,20,26,19,14,15,20,18,17,18,19,11,19,24,21,28,22,26,15,20,4,16,20,17,18,23,23,32,24,14,22,17,15,14,15,18,16,26,28,9,21,27,28,13,22,26,22,38,3,10,5,3,26"
fmp14	"23,35,11,18,58"
fmp16	"15,22,16,16,15,14,24,22,29,13"
fmp21	"23,22,34,41,15"
fmp22	"16,20,22,33,17"
fmp23	"19,21,25,29,14"
fmp25	"18,33,21,19,22"
fmp26	"31,13,17,21,30"
fmp27	"13,19,35,56,23,17,17,15,16,14,29,29,25,35,31,17,17,15,16,14,13,19,35,56,23"
fmp30	"41,20,27,49,31"
fmp31	"28,12,19,14,23"
fmp32	"28,24,24,20,34"
fmp33	"14,4,8,14,19"
fmp34	"25,30,24,12,13"
fmp36	"11,10,19,35,34,8,21,20,17,21,21,12,10,25,21,28,54,39,17,36,21,12,10,25,21,8,21,20,17,21"
fmp37	"26,21,38,18,30,26,21,38,18,30"
fmp38	"16,21,16,14,22"
fmp39	"19,16,23,50,13"
fmp40	"17,48,45,34,23"
fmp41	"19,16,15,34,28"
fmp42	"7,4,5,11,9,30,18,11,32,19,18,43,22,22,54,25,23,26,24,27,27,28,30,31,33,31,37,32,38,33,41,35,41,43,41,44,43,44,44,45,46,47,48,52,52"
fmp43	"12,8,14,10,17,17,18,17,19,18,20,20,21,22,22,23,23,23,23,23,25,23,26,24,26,24,27,24,27,24,27,26,28,27,29,28,29,28,30,29,30,29,30,30,31,31,32,36,33,37,33,37,34,37,34,38,35,39,35,40,36,40,37,40,37,40,38,40,38,42,38,43,40,44,43,44,50,44,57,59"
fmp45	"48,21,45,24,23,32,12,9,31,6,28,23,18,21,44,14,39,44,33,19,37,31,38,30,16,31,33,6,11,14,33,22,10,28,33,29,44,32,44,33,32,38,28,34"
fmp46	"29,21,47,20,28,9,13,19,14,14,52,22,32,57,16,9,13,19,14,14,29,21,47,20,28"
fmp48	"6,16,24,30,28"
fmp51	"16,18,19,11,22,22,21,11,16,17"
fmp52	"31,20,19,27,9"
fms1	"15,13,14,37,27,15,13,14,37,27"
fmt1	"22,27,29,15,18,22,27,29,15,18"
fob1	"1,4,6,7,5,7,11,6,4,1,5,1,5,14,8,11,8,13,7,5,3,8,1,5,18,10,11,8,14,7,5,3,8,2,6,20,11,12,9,15,9,6,4,13,2,6,20,11,12,9,17,10,7,4,14,2,6,20,12,12,9,21,11,8,4,15,2,7,24,15,13,10,21,11,9,5,15,2,7,24,15,14,10,22,11,10,6,15,3,7,24,15,15,11,23,11,12,6,16,3,7,25,15"
fox2	"28,24,13,33,24,14,19,23,17,29,21,19,16,26,12,14,17,15,29,16,23,9,26,20,17"
fpk1	"35,37,24,30,45,33,35,26,16,31,31,33,39,19,53,14,32,27,28,20,39,29,23,28,34,18,32,42,38,32,36,39,33,6,41,48,44,17,7,32,23,42,24,29,24,41,17,33,41,33,37,37,23,24,26,35,29,47,33,21,22,33,20,37,27,7,45,19,29,23,30,37,35,36,48,21,18,29,47,45,43,33,43,44,18,45,"
fpr1	"23,31,33,22,12,23,16,20,16,28,25,3,17,28,30,21,24,19,20,22,11,11,25,22,50"
fpr2	"17,46,52,21,25"
fpr3	"17,27,25,25,32,25,36,19,26,30,27,9,20,42,29,16,37,30,20,21,26,25,27,27,27"
fpr4	"32,28,25,29,38,43,31,37,23,46,20,38,17,24,20,23,45,35,24,34,17,33,25,17,11"
fps1	"20,21,34,28,22"
fra1	"50,27,47,32,28,28,32,27,14,36,39,16,30,34,28,41,27,18,18,44,65,20,39,22,25"
fra2	"23,22,16,15,20"
fre1	"19,28,26,31,26,21,12,32,27,22,16,7,7,18,24,27,12,18,2,31,30,27,22,27,26"
fre2	"23,10,34,22,25"
fre3	"18,30,31,15,25"
fre4	"35,18,22,15,21"
fre5	"26,26,17,19,18,20,25,9,6,22,14,29,19,16,32,17,12,15,17,16,34,20,29,4,50"
fre6	"4,18,18,15,28,41,18,23,20,37,24,37,36,19,48,27,21,29,22,27,38,31,52,17,24"
fre7	"15,18,24,22,14,35,26,16,24,15,33,29,16,27,16,25,31,20,30,27,31,21,14,18,33,21,26,33,17,16,29,19,16,43,24,18,22,26,19,13,26,28,21,22,13,28,14,37,32,20"
fre8	"1,1,41,16,38,24,25,45,34,38,24,28,32,33,47,22,39,42,33,43,49,29,39,58,36,32,21,23,26,16,14,18,11,32,6,20,9,24,26,4,31,26,21,11,20,6,17,12,6,16,8,17,10,7,13,22,17,17,8,8,26,15,14,15,15"
frm2	"13,24,31,28,41"
frt1	"36,40,43,45,18"
fsf1	"28,18,20,15,38"
fsh1	"35,19,24,19,22"
fsh2	"23,27,26,41,36"
fsh3	"25,28,23,23,25"
fth1	"42,14,29,15,23,26,15,36,42,25,31,17,32,44,29,29,23,48,26,32,11,27,25,23,17,12,23,22,16,9,27,8,16,14,12,10,19,19,10,54,47,20,32,20"
ftr1	"22,20,37,11,20,24,15,17,35,19,23,20,13,14,34,19,26,37,10,28,15,56,40,12,13,18,37,33,13,35,32,20,19,36,51,16,31,19,15,33,23,24,33,36,35,28,27,37,28,33,15,29,30,23,23,22,31,34,37,23,42,13,24,26,38,23,32,14,28,30,32,25,11,34,35,30,29,41,33,37,39,34,21,30,29,"
fui1	"25,51,20,19,41,31,46,53,31,62,5,30,36,24,29,25,51,20,19,41"
fum1	"37,15,43,29,38,15,47,31,38,18,30,27,22,28,41,21,30,37,26,45,36,20,47,8,19,18,19,40,38,26,38,47,29,30,49,20,27,35,22,24,16,21,19,22,26,19,30,41,39,34,30,25,2,10,27,18,16,41,12,54,37,41,51,27,49,16,47,48,43,21,33,33,44,42,41,26,31,34,32,40,33,16,25,28,24"
fun12	"12,6,25,9,29,17,17,31,14,22,17,30,32,20,22,18,12,8,10,13,26,7,17,18,11,12,11,31,19,26,7,8,11,8,7,17,30,23,10,16"
fur4	"17,16,38,40,17,26,39,27,10,15,28,28,26,36,29,26,19,35,25,30,30,38,27,26,30"
fus1	"35,26,35,23,19,26,32,24,21,37,43,45,34,50,20,39,51,13,26,41,43,29,28,16,49,28,20,38,39,30,22,23,28,37,8,4,35,24,31,30,29,34,22,10,10"
fus2	"25,36,33,28,29"
fus3	"19,28,21,35,22,20,21,26,15,27,33,40,19,27,32,19,35,26,11,34,25,18,25,53,25,29,49,47,27,45,42,15,29,44,47,25,18,25,53,25"
fyv1	"19,39,37,32,15,33,42,34,17,21,30,23,26,30,42,48,29,22,15,40,29,31,12,17,17"
fyv10	"27,19,27,18,27"
fyv12	"45,35,22,22,20"
fyv4	"26,31,15,25,24"
fyv5	"19,30,18,10,28"
fyv6	"8,9,9,7,4"
fyv7	"30,27,24,25,22"
fyv8	"18,17,19,21,31"
fzf1	"25,24,10,25,23"
fzo1	"24,25,42,37,25,42,21,42,28,39,39,18,42,48,30,20,54,30,16,22,24,25,42,37,25,42,21,42,28,39,39,18,42,48,30,20,54,30,16,22,25,27,17,17,21,33,9,27,22,15,17,19,32,17,27,22,23,25,20,23,18,15,19,26,19,16,25,30,21,25,25,20,5,16,17,16,30,31,18,21,21,24,33,26,34,30"
gac1	"57,19,18,22,24,17,21,18,17,20"
gad1	"20,41,17,36,36,34,45,33,35,20,38,26,16,20,23,42,17,45,46,16,39,26,39,33,24"
gal1	"22,28,39,4,24,14,38,7,12,26"
gal10	"43,23,31,24,36"
gal11	"10,12,15,16,8"
gal2	"24,46,33,17,38"
gal3	"21,32,27,29,30"
gal4	"17,30,28,16,32"
gal7	"23,20,33,29,30"
gal80	"33,44,28,33,26,33,44,28,33,26"
gal83	"22,4,16,17,7"
gap1	"18,19,18,22,25,13,20,14,24,11,32,23,25,24,17,19,30,14,18,39,29,21,11,26,14,28,25,29,26,30,22,28,31,13,16,25,24,15,24,20,16,14,21,13,22,16,21,19,22,27,19,17,24,12,21,18,39,18,9,38,27,23,20,24,18"
gas1	"20,19,7,16,24,25,19,26,28,17,19,17,13,26,17,16,11,13,15,23"
gas2	"17,27,24,20,27"
gas3	"43,45,34,59,32,30,15,22,25,26,13,16,20,11,16,8,10,15,21,22,20,24,13,37,40"
gas4	"15,17,22,17,22,25,23,25,35,24,27,49,26,27,53,29,28,30,30,32,31,34,31,35,32,37,32,38,33,39,34,40,35,43,36,37,38,40,43,50"
gas5	"22,32,42,35,18"
gat1	"9,14,28,14,23,20,21,38,40,33,10,18,27,21,19,10,18,27,37,25,9,14,28,14,23,20,21,38,40,33,10,18,27,21,19,10,18,27,37,25,29,16,30,26,13,15,34,31,33,28,30,39,12,24,34,18,18,38,31,37,29,16,30,26,13,15,34,31,33,28,30,39,12,24,34,18,18,38,31,37,29,20,37,29,32,10"
gat2	"12,39,17,17,14"
gat3	"42,50,59,34,32,23,25,14,45,18,25,19,26,24,25,11,38,29,27,25,32,33,33,30,44"
gat4	"15,39,20,32,19,39,29,24,26,29,14,37,30,36,28,30,44,31,31,33"
gbp2	"8,22,29,17,29"
gcn1	"29,21,26,17,21"
gcn2	"10,20,20,21,19,16,15,17,29,20,15,20,22,21,26,24,23,20,11,20,11,16,37,18,12,17,23,19,20,23,16,20,19,20,21,19,20,13,25,16,21,35,25,18,15,23,31,15,38,27,32,32,35,26,19,15,35,30,28,32,42,18,38,34,20,20,22,19,19,19,37,24,28,15,16,33,26,32,31,23,16,35,19,28,46,"
gcn20	"31,14,5,16,19,31,26,16,11,23,17,25,18,16,11,13,27,33,25,17,22,33,34,30,45,27,47,43,25,33,45,46,41,22,24,15,15,19,26,38,33,28,21,38,44,38,19,16,14,19,16,35,40,25,24,47,27,24,13,13"
gcn3	"11,13,20,29,25,12,21,9,35,16,27,22,27,19,30,7,38,25,15,29,36,37,33,13,24,52,37,20,42,43,24,28,20,42,22,24,18,27,26,30,15,19,17,16,51,23,11,11,15,19,24,11,37,18,25,37,16,45,32,32"
gcn4	"33,41,38,26,47,18,41,25,22,26,23,16,15,10,40,19,21,33,38,45,16,44,22,18,18,35,9,35,31,17,56,39,22,16,39,26,38,15,36,21,10,46,36,48,44,22,33,36,56,46,28,17,18,14,25,37,26,49,15,44,20,25,54,12,31,58,33,17,46,13,32,45,37,29,35,19,25,17,32,38,5,35,27,25,20,52"
gcn5	"34,33,18,47,32,48,27,17,49,39,24,21,28,20,22,38,37,18,23,11,39,35,35,33,24,22,38,7,18,38,8,40,46,22,45,20,35,31,48,42,12,40,12,11,27,32,26,21,30,35,32,35,16,12,27,16,19,42,14,17,7,15,37,21,42,35,36,28,15,36,32,11,5,33,11,27,35,4,13,3,29,29,22,24,43,18,29,"
gcr2	"15,8,19,16,20,17,17,15,13,25,12,24,17,22,21,20,18,19,23,14,24,14,15,18,33,23,29,23,26,25,10,20,27,17,17,23,17,24,19,24,20,29,21,36,22"
gcs1	"18,21,21,29,16"
gcv1	"38,25,36,43,22"
gcv2	"51,57,28,30,42,18,33,43,33,30,27,28,39,22,24,25,25,27,35,23,20,13,23,39,24"
gcy1	"18,29,16,20,20,26,37,32,25,27,25,33,23,35,32,18,29,16,20,20"
gda1	"20,13,14,18,31"
gdb1	"34,32,28,19,33"
gde1	"36,24,42,18,20,35,39,19,19,28,28,33,6,13,25,24,13,16,42,25,35,24,45,36,57"
gdh1	"18,18,45,22,25,22,29,5,20,18,24,22,26,23,41,38,24,20,5,16,32,25,33,44,25,37,25,28,11,12,40,25,50,33,48,38,36,39,18,20,28,9,11,28,20"
gdh2	"37,26,30,31,13,34,19,36,24,31,22,22,15,8,27,39,28,38,20,33,28,27,35,25,28,37,16,48,59,19,30,38,30,19,31,53,20,49,49,49,30,38,27,33,46"
gdh3	"44,5,45,53,38,36,13,40,39,31,29,22,29,17,40,36,25,29,22,23"
gds1	"25,31,27,26,47"
gdt1	"19,23,43,17,11"
gea1	"18,43,50,8,40"
gef1	"18,20,12,22,25,13,40,38,40,37,36,23,14,29,33,42,25,8,23,41,16,19,19,20,43"
gem1	"11,18,11,20,16,23,19,25,20,26,21,28,22,29,22,34,23,35,25,35,26,35,27,35,30,36,31,36,35,39,36,40,36,41,37,42,39,46,39,50,39,42,44,47,55"
gep1	"10,12,16,17,35"
get1	"20,25,32,41,24,27,8,23,35,38,20,15,33,44,36,10,20,41,15,46,21,39,28,41,6"
get2	"17,16,19,17,21"
get3	"16,9,24,29,32"
gfd1	"31,15,25,28,59"
gfd2	"26,31,28,33,12"
gga1	"25,36,33,24,22"
gga2	"41,41,25,17,34,9,18,20,24,22,23,24,27,37,37,41,41,25,17,34,9,18,20,24,22"
ggc1	"43,32,21,9,21,15,27,4,27,12,1,27,30,36,14,18,16,31,27,13,11,22,9,19,24,14,24,27,21,18,32,18,34,19,34,28,20,23,29,22,19,34,25,24,17,29,32,17,24,29,10,19,17,12,11,23,48,14,21,30,17,18,20,30,23,27,16,15,27,21,38,28,32,33,24,24,23,28,31,38,17,18,20,30,23,27,1"
gic1	"17,35,22,29,19"
gic2	"27,27,21,26,28,5,48,22,43,30,37,16,31,18,15,40,28,17,35,42,16,22,26,24,20,25,28,14,41,33,25,26,9,30,8,47,40,14,44,30,23,22,11,36,28"
gid7	"23,30,22,17,26"
gid8	"50,14,12,22,11"
gim4	"22,21,27,24,34,14,24,34,25,34,3,12,38,24,36,34,18,18,27,20,37,33,23,32,31"
gim5	"42,18,19,10,6"
gin4	"16,29,29,32,29,18,23,23,28,31,26,43,35,28,23,14,29,42,16,19,24,22,25,19,42"
gip1	"21,30,51,39,19"
gip2	"25,25,36,20,15"
gip3	"28,18,30,29,28"
gir2	"29,30,24,29,4"
gis1	"41,44,18,14,22,21,21,20,17,18,21,30,19,12,40,35,23,26,13,15,25,32,42,12,36,7,32,15,10,39"
gis2	"26,37,27,47,24"
gis3	"43,22,30,35,37"
gis4	"6,19,26,25,20,6,19,26,25,20"
git1	"29,33,44,17,23"
glc3	"25,27,41,20,11"
glc8	"19,14,21,17,26"
glg1	"48,15,24,17,25"
glg2	"16,21,19,16,24"
glk1	"27,22,30,31,23,26,21,10,11,20,36,38,24,33,22,16,37,30,30,45,37,51,33,34,37,20,16,25,25,24,19,19,21,19,24,10,28,21,31,25,32,22,20,19,45,27,29,29,27,38,28,47,30,40,22,18,45,26,27,21,15,9,23,13,10,31,27,34,23,4,36,39,33,23,26,24,30,42,12,34,35,30,28,28,18,27"
gln3	"33,19,30,9,30,19,25,18,27,33,38,8,21,23,32,19,33,12,9,6,23,37,21,1,13,16,17,29,16,32,14,6,42,17,14,21,16,16,29,18,32,31,26,29,33,30,20,5,25,9,27,24,33,9,29,11,32,31,15,27,21,21,27,16,29,17,22,4,28,27,28,27,19,3,11,30,31,17,13,20,15,25,19,20,24,13,18,22,21"
glo1	"8,39,32,28,33,8,39,32,28,33"
glo2	"11,23,15,19,39"
glo3	"21,19,8,13,10"
glo4	"8,10,25,10,14,20,11,3,12,18,12,28,19,15,17,17,27,22,4,13,8,10,25,10,14,20,11,3,12,18,12,28,19,15,17,17,27,22,4,13,17,12,6,13,6"
glr1	"25,40,14,20,17,28,19,11,26,11,16,37,28,22,11,18,28,22,11,32,33,38,29,26,25,15,14,19,12,16,16,23,22,38,16,16,27,38,12,37,14,23,26,22,35"
glt1	"24,29,19,42,22,37,24,30,29,32,23,25,37,40,38,17,41,43,13,41,60,29,32,21,40,40,50,52,40,43,25,19,17,5,15,44,10,26,32,30,27,32,32,4"
gly1	"26,34,12,7,14"
gmh1	"37,46,23,6,26"
gnd1	"46,34,39,43,36,53,50,40,15,36,25,35,54,28,30,19,57,62,44,5,51,9,24,40,30,50,26,18,40,43,27,7,18,23,29,27,28,34,21,24,51,9,24,40,30,50,26,18,40,43,27,7,18,23,29,27,28,34,21,24,8,44,19,32,18"
gnd2	"30,25,29,40,38,17,40,37,43,14,27,19,44,49,36,37,35,52,31,43,32,13,19,3,43,21,36,22,45,33,17,31,32,40,47,14,41,30,38,21,32,13,19,3,43,21,36,22,45,33,17,31,32,40,47,14,41,30,38,21,21,21,36,27,31"
gnp1	"20,21,21,27,32,30,25,15,54,30,33,26,22,35,34,38,38,13,24,34,31,18,29,49,18,13,24,40,28,33,28,19,24,37,21,23,18,45,33,6,21,22,57,28,16"
gnt1	"34,25,34,27,24"
gon7	"10,12,10,18,6,15,21,35,30,24"
gor1	"20,22,21,41,40"
gos1	"18,17,19,21,31"
got1	"25,21,45,30,26"
gpa1	"14,23,17,24,26,19,45,20,19,16,27,21,19,13,24,39,15,18,34,22,28,32,23,13,14,20,17,22,18,14,14,13,15,14,14,14,16,17,17,14,42,28,36,33,17"
gpa2	"4,4,4,9,4,9,7,10,8,11,8,13,9,13,9,15,9,15,9,15,10,16,11,17,12,18,12,18,12,19,12,19,13,20,13,20,13,21,14,21,14,21,14,21,14,22,14,22,14,22,14,22,15,23,15,23,15,23,15,23,15,24,15,24,15,25,15,25,15,25,15,25,15,25,15,26,16,26,16,26,16,26,16,27,16,27,16,27,16,2"
gpb1	"41,28,8,28,21"
gpd1	"20,19,29,24,32"
gpd2	"28,20,25,22,5"
gpg1	"32,16,49,25,12"
gph1	"13,13,8,14,13,23,9,8,3,10,12,12,13,13,19,11,18,18,9,23,13,12,20,16,20,16,10,23,22,9,10,8,11,11,13,10,22,12,13,9,29,39,29,33,28,18,23,21,28,42,41,21,43,29,36,18,39,29,32,39,20,21,14,26,23,10,11,13,14,35,30,44,31,29,35,29,22,25,35,39,32,43,26,28,13,11,15,33"
gpm2	"5,1,7,19,11,21,9,10,22,14,22,10,11,28,18,22,13,12,36,19,26,17,13,48,19,27,18,15,22,29,22,17,22,30,25,18,22,33,25,20,22,35,26,21,23,36,26,21,24,36,26,21,25,37,28,23,26,37,30,23,27,39,30,23,27,39,30,24,28,43,31,24,29,43,38,24,29,48,38,25,30,51,39,25,30,26,3"
gpm3	"23,25,25,31,32,46,44,41,27,24,41,22,20,18,39,23,19,35,16,26,10,6,4,11,6,6,8,11,21,5,14,13,16,9,15,3,8,14,8,6,19,19,43,13,39,25,38,27,34,23,24,23,46,33,35,28,47,39,27,24,31,30,34,36,17,27,35,26,22,27,42,33,15,20,36,28,39,21,26,19,42,39,31,29,41"
gpr1	"3,3,4,6,4,7,4,9,5,10,5,11,6,12,7,14,7,15,8,16,8,17,9,18,9,18,9,18,9,19,9,20,10,22,10,23,10,23,11,23,12,23,12,24,12,24,12,25,12,26,12,26,12,26,12,26,13,26,13,26,13,26,13,27,13,27,13,27,13,27,13,27,13,28,13,28,13,28,14,28,14,29,14,29,14,29,14,29,14,30,14,30"
gpt2	"28,32,13,27,40"
gpx1	"17,17,12,32,26,36,32,31,40,32,13,7,12,5,8,8,8,16,30,24,23,16,12,21,25"
gpx2	"14,30,44,23,49,38,33,22,31,40,31,13,29,26,20,28,41,46,29,10,28,23,28,19,20,26,5,6,30"
gre1	"16,19,18,9,26"
gre2	"23,15,14,18,27,12,12,21,20,28"
gre3	"23,32,17,15,6"
grh1	"51,43,34,25,22,37,36,12,34,50,35,28,13,25,32,33,41,40,23,16,41,36,41,17,37"
grr1	"19,13,13,22,17"
grs1	"33,16,36,40,40,16,49,18,27,34,14,36,43,34,36,36,23,33,35,49,1,41,20,44,18,32,20,44,42,33,32,20,33,24,21,12,18,16,27,30,7,27,14,23,11,36,25,30,34,32,21,23,26,21,34,27,46"
grx1	"9,15,13,15,18"
grx2	"18,18,20,39,58"
grx3	"28,56,23,30,26,21,23,21,22,25,29,25,25,30,23"
grx4	"29,32,25,29,23,31,40,12,25,20"
grx5	"23,21,17,23,21"
grx6	"15,19,22,7,13,18,16,30,19,17,25,18,18,21,14,32,18,19,30,20,31,26,26,31,30,24,31,16,27,21,32,20,18,19,24,26,19,25,37,31,29,45,47,43,21"
grx7	"28,28,8,32,18"
grx8	"38,40,12,26,21,33,17,21,12,16,28,29,24,28,28,42,37,46,35,21,28,29,24,28,28,33,17,21,12,16"
gsc2	"50,30,26,27,5"
gsf2	"24,13,24,25,22,24,13,24,25,22"
gsg1	"30,16,31,32,46,21,17,27,26,22,19,25,18,22,19"
gsh1	"33,39,25,4,47,38,43,24,14,41,33,3,22,41,39,12,5,15,34,36,26,23,41,45,13,24,39,21,33,49,52,26,42,40,25,43,25,47,22,48,40,28,48,53,39,11,32,40,17,24,43,20,37,25,31,39,15,38,49,42,25,36,19,11,10"
gsh2	"37,36,29,5,9,23,33,22,22,16,19,29,27,28,10,19,13,20,29,21,20,26,38,13,39,9,31,34,1,25,22,40,27,16,24,36,39,26,14,25,43,16,49,16,43"
gsm1	"13,23,39,23,41"
gsp2	"19,18,21,15,20"
gsy1	"4,6,5,6,13,10,14,13,16,15,16,15,16,16,18,17,18,17,21,18,21,19,22,20,22,21,23,22,23,22,24,22,24,23,24,23,25,23,25,24,26,25,27,26,28,26,28,27,29,27,31,27,31,28,31,28,31,30,32,30,32,30,33,31,35,31,35,31,35,31,36,31,37,31,39,32,39,33,40,33,40,33,40,34,40,34,4"
gsy2	"22,17,35,20,13"
gtb1	"27,17,35,21,19"
gto1	"18,17,19,21,31"
